experiment_id,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,human_concentration_bin,observation_seed,attempt,raw_seed,accepted,reason,rho_l,rho_h_cp
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s07,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,7,5,814005,false,rho_l_outside_target_bin,0.3076923076923076923076923077,0.7567567567567567567567567568
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s07,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,7,6,814006,false,rho_l_outside_target_bin,0.35,0.7475728155339805825242718447
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s07,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,7,7,814007,false,rho_l_outside_target_bin,0.3529411764705882352941176471,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s07,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,7,8,814008,false,rho_l_outside_target_bin,0.3076923076923076923076923077,0.7567567567567567567567567568
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s07,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,7,9,814009,false,rho_l_outside_target_bin,0.3684210526315789473684210526,0.7446808510638297872340425532
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s07,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,7,10,814010,false,rho_l_outside_target_bin,0.3125,0.7471264367816091954022988506
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s07,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,7,11,814011,false,rho_l_outside_target_bin,0.35,0.7475728155339805825242718447
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s07,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,7,12,814012,true,accepted_all_graph_and_bin_checks,0.2857142857142857142857142857,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s08,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,8,0,815000,false,rho_l_outside_target_bin,0.4705882352941176470588235294,0.7476635514018691588785046729
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s08,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,8,1,815001,true,accepted_all_graph_and_bin_checks,0.2727272727272727272727272727,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,0,816000,false,rho_l_outside_target_bin,0.3529411764705882352941176471,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,1,816001,false,rho_l_outside_target_bin,0.4117647058823529411764705882,0.7520661157024793388429752066
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,2,816002,false,rho_l_outside_target_bin,0.3,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,3,816003,false,rho_l_outside_target_bin,0.4615384615384615384615384615,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,4,816004,false,rho_l_outside_target_bin,0.3888888888888888888888888889,0.7480916030534351145038167939
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,5,816005,false,rho_l_outside_target_bin,0.45,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,6,816006,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,7,816007,false,rho_l_outside_target_bin,0.4705882352941176470588235294,0.7476635514018691588785046729
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,8,816008,false,rho_l_outside_target_bin,0.3571428571428571428571428571,0.7476635514018691588785046729
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,9,816009,false,rho_l_outside_target_bin,0.3888888888888888888888888889,0.7480916030534351145038167939
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,10,816010,false,rho_l_outside_target_bin,0.3636363636363636363636363636,0.7529411764705882352941176471
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,11,816011,false,rho_l_outside_target_bin,0.3529411764705882352941176471,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,12,816012,false,rho_l_outside_target_bin,0.3529411764705882352941176471,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,13,816013,false,rho_l_outside_target_bin,0.3478260869565217391304347826,0.7457627118644067796610169492
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s09,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,9,14,816014,true,accepted_all_graph_and_bin_checks,0.2941176470588235294117647059,0.7446808510638297872340425532
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,0,817000,false,rho_l_outside_target_bin,0.4375,0.7446808510638297872340425532
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,1,817001,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,2,817002,false,rho_l_outside_target_bin,0.4117647058823529411764705882,0.7520661157024793388429752066
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,3,817003,false,rho_l_outside_target_bin,0.5,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,4,817004,false,rho_l_outside_target_bin,0.4117647058823529411764705882,0.7520661157024793388429752066
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,5,817005,false,rho_l_outside_target_bin,0.3636363636363636363636363636,0.7529411764705882352941176471
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,6,817006,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,7,817007,false,rho_l_outside_target_bin,0.4,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,8,817008,false,rho_l_outside_target_bin,0.3888888888888888888888888889,0.7480916030534351145038167939
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,9,817009,false,rho_l_outside_target_bin,0.375,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,10,817010,false,rho_l_outside_target_bin,0.32,0.7536231884057971014492753623
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,11,817011,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,12,817012,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s10,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,10,13,817013,true,accepted_all_graph_and_bin_checks,0.2777777777777777777777777778,0.7547169811320754716981132075
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s11,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,11,0,818000,false,rho_l_outside_target_bin,0.3076923076923076923076923077,0.7567567567567567567567567568
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s11,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,11,1,818001,true,accepted_all_graph_and_bin_checks,0.2307692307692307692307692308,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s12,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,12,0,819000,false,rho_l_outside_target_bin,0.4166666666666666666666666667,0.7558139534883720930232558140
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s12,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,12,1,819001,false,rho_l_outside_target_bin,0.5454545454545454545454545455,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s12,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,12,2,819002,true,accepted_all_graph_and_bin_checks,0.2857142857142857142857142857,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s13,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,13,0,820000,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s13,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,13,1,820001,false,rho_l_outside_target_bin,0.4117647058823529411764705882,0.7520661157024793388429752066
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s13,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,13,2,820002,true,accepted_all_graph_and_bin_checks,0.2916666666666666666666666667,0.7553956834532374100719424460
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s14,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,14,0,821000,false,rho_l_outside_target_bin,0.3571428571428571428571428571,0.7476635514018691588785046729
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s14,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,14,1,821001,true,accepted_all_graph_and_bin_checks,0.25,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s15,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,15,0,822000,false,rho_l_outside_target_bin,0.35,0.7475728155339805825242718447
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s15,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,15,1,822001,false,rho_l_outside_target_bin,0.4,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s15,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,15,2,822002,false,rho_l_outside_target_bin,0.3571428571428571428571428571,0.7476635514018691588785046729
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s15,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,15,3,822003,false,rho_l_outside_target_bin,0.3636363636363636363636363636,0.7529411764705882352941176471
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s15,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,15,4,822004,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s15,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,15,5,822005,true,accepted_all_graph_and_bin_checks,0.2666666666666666666666666667,0.7441860465116279069767441860
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s16,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,16,0,823000,false,rho_l_outside_target_bin,0.375,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s16,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,16,1,823001,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s16,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,16,2,823002,false,rho_l_outside_target_bin,0.3809523809523809523809523810,0.7547169811320754716981132075
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s16,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,16,3,823003,false,rho_l_outside_target_bin,0.4,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s16,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,16,4,823004,false,rho_l_outside_target_bin,0.3684210526315789473684210526,0.7446808510638297872340425532
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s16,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,16,5,823005,true,accepted_all_graph_and_bin_checks,0.2857142857142857142857142857,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s17,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,17,0,824000,false,rho_l_outside_target_bin,0.3571428571428571428571428571,0.7476635514018691588785046729
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s17,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,17,1,824001,false,rho_l_outside_target_bin,0.3888888888888888888888888889,0.7480916030534351145038167939
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s17,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,17,2,824002,true,accepted_all_graph_and_bin_checks,0.2777777777777777777777777778,0.7547169811320754716981132075
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s18,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,18,0,825000,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s18,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,18,1,825001,false,rho_l_outside_target_bin,0.5,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s18,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,18,2,825002,true,accepted_all_graph_and_bin_checks,0.25,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,0,826000,false,rho_l_outside_target_bin,0.3125,0.7471264367816091954022988506
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,1,826001,false,rho_l_outside_target_bin,0.45,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,2,826002,false,rho_l_outside_target_bin,0.3181818181818181818181818182,0.7520661157024793388429752066
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,3,826003,false,rho_l_outside_target_bin,0.3157894736842105263157894737,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,4,826004,false,rho_l_outside_target_bin,0.3181818181818181818181818182,0.7520661157024793388429752066
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,5,826005,false,rho_l_outside_target_bin,0.3125,0.7471264367816091954022988506
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,6,826006,false,rho_l_outside_target_bin,0.4285714285714285714285714286,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,7,826007,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,8,826008,false,rho_l_outside_target_bin,0.3333333333333333333333333333,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,9,826009,false,rho_l_outside_target_bin,0.4,0.75
EXP-07,exp07_n8_wide_layered_lognormal_rhhigh_s19,n8_wide_layered_lognormal_rhhigh,8,wide_layered,lognormal,low,high,19,10,826010,true,accepted_all_graph_and_bin_checks,0.2352941176470588235294117647,0.7547169811320754716981132075
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s00,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,0,0,907000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s01,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,1,0,908000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s02,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,2,0,909000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s03,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,3,0,910000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s04,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,4,0,911000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s05,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,5,0,912000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s06,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,6,0,913000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s07,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,7,0,914000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s08,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,8,0,915000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s09,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,9,0,916000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s10,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,10,0,917000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s11,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,11,0,918000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s12,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,12,0,919000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s13,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,13,0,920000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s14,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,14,0,921000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s15,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,15,0,922000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s16,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,16,0,923000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s17,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,17,0,924000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s18,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,18,0,925000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhlow_s19,n8_mixed_homogeneous_rhlow,8,mixed,homogeneous,medium,low,19,0,926000,true,accepted_all_graph_and_bin_checks,0.5,0.1818181818181818181818181818
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s00,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,0,0,907000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s01,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,1,0,908000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s02,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,2,0,909000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s03,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,3,0,910000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s04,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,4,0,911000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s05,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,5,0,912000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s06,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,6,0,913000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s07,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,7,0,914000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s08,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,8,0,915000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s09,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,9,0,916000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s10,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,10,0,917000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s11,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,11,0,918000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s12,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,12,0,919000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s13,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,13,0,920000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s14,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,14,0,921000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s15,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,15,0,922000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s16,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,16,0,923000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s17,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,17,0,924000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s18,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,18,0,925000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhmedium_s19,n8_mixed_homogeneous_rhmedium,8,mixed,homogeneous,medium,medium,19,0,926000,true,accepted_all_graph_and_bin_checks,0.5,0.45
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s00,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,0,0,907000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s01,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,1,0,908000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s02,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,2,0,909000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s03,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,3,0,910000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s04,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,4,0,911000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s05,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,5,0,912000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s06,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,6,0,913000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s07,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,7,0,914000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n8_mixed_homogeneous_rhhigh_s08,n8_mixed_homogeneous_rhhigh,8,mixed,homogeneous,medium,high,8,0,915000,true,accepted_all_graph_and_bin_checks,0.5,0.75
