experiment_id,scenario_id,schedule_kind,start,end,duration,active_agent_phases,active_human_phases,human_queue_length,occupied_agent_slots,free_agent_slots,full_agent_stop
EXP-05,exp05_p02_m06_ro100_lh00,exact,12.00000,12.50000,0.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,12.50000,13.00000,0.50000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,13.00000,16.50000,3.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,16.50000,17.00000,0.50000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,17.00000,17.50000,0.50000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,17.50000,21.00000,3.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,21.00000,21.50000,0.50000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,21.50000,23.75000,2.25000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,23.75000,25.50000,1.75000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,25.50000,26.00000,0.50000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,26.00000,30.00000,4.00000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,30.00000,36.00000,6.00000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,36.00000,37.25000,1.25000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh00,exact,37.25000,39.00000,1.75000,0,1,1,2,0,true
EXP-05,exp05_p02_m06_ro100_lh00,exact,39.00000,41.25000,2.25000,0,1,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,0,1.50,1.50,0,1,1,2,0,true
EXP-05,exp05_p02_m06_ro100_lh05,baseline,1.50,2.25,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,2.25,6.75,4.50,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,6.75,7.50,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,7.50,10.50,3.00,1,0,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,10.50,12.00,1.50,0,1,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,12.00,14.25,2.25,0,1,1,2,0,true
EXP-05,exp05_p02_m06_ro100_lh05,baseline,14.25,15.250,1.000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,15.250,18.750,3.500,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,18.750,19.750,1.000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,19.750,23.250,3.500,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,23.250,24.250,1.000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,24.250,27.75,3.500,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,27.75,30.00,2.25,0,1,1,2,0,true
EXP-05,exp05_p02_m06_ro100_lh05,baseline,30.00,31.000,1.000,0,1,1,2,0,true
EXP-05,exp05_p02_m06_ro100_lh05,baseline,31.000,32.000,1.000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,32.000,34.500,2.500,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,34.500,35.500,1.000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,35.500,39.000,3.500,1,0,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,39.000,42.000,3.000,1,0,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,baseline,42.000,48.000,6.000,0,1,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,0,1.50000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,1.50000,2.25000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,2.25000,6.75000,4.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,6.75000,7.50000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,7.50000,10.50000,3.00000,1,0,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,10.50000,12.00000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,12.00000,13.00000,1.00000,0,1,0,1,1,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,13.00000,14.00000,1.00000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,14.00000,16.50000,2.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,16.50000,17.50000,1.00000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,17.50000,18.50000,1.00000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,18.50000,21.00000,2.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,21.00000,22.00000,1.00000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,22.00000,24.25000,2.25000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,24.25000,25.50000,1.25000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,25.50000,26.50000,1.00000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,26.50000,30.00000,3.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,30.00000,33.00000,3.00000,2,0,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,33.00000,37.75000,4.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m06_ro100_lh05,exact,37.75000,39.00000,1.25000,0,1,1,2,0,true
EXP-05,exp05_p02_m06_ro100_lh05,exact,39.00000,41.25000,2.25000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,0,1.50,1.50,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro000_lh00,baseline,1.50,2.25,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,2.25,6.75,4.50,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,6.75,7.50,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,7.50,10.50,3.00,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,10.50,12.00,1.50,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,12.00,14.25,2.25,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro000_lh00,baseline,14.25,14.625,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,14.625,16.875,2.250,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,16.875,17.250,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,17.250,19.500,2.250,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,19.500,19.875,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,19.875,22.125,2.250,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,22.125,22.500,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,22.500,24.750,2.250,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,24.750,25.125,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,25.125,27.375,2.250,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,27.375,27.75,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,27.75,30.00,2.25,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,30.00,30.375,0.375,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro000_lh00,baseline,30.375,30.750,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,30.750,32.625,1.875,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,32.625,33.000,0.375,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,baseline,33.000,36.000,3.000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,0,1.50000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,1.50000,2.25000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,2.25000,6.75000,4.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,6.75000,7.50000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,7.50000,10.50000,3.00000,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,10.50000,12.00000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,12.00000,12.37500,0.37500,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,12.37500,12.75000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,12.75000,14.62500,1.87500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,14.62500,15.00000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,15.00000,15.37500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,15.37500,17.25000,1.87500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,17.25000,17.62500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,17.62500,19.50000,1.87500,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,19.50000,19.87500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,19.87500,22.12500,2.25000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,22.12500,22.50000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,22.50000,24.75000,2.25000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,24.75000,25.12500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,25.12500,27.37500,2.25000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,27.37500,27.75000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,27.75000,30.00000,2.25000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,30.00000,33.00000,3.00000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro000_lh00,exact,33.00000,35.25000,2.25000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,0,1.50,1.50,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro050_lh00,baseline,1.50,2.25,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,2.25,6.75,4.50,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,6.75,7.50,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,7.50,10.50,3.00,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,10.50,12.00,1.50,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,12.00,14.25,2.25,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro050_lh00,baseline,14.25,14.625,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,14.625,17.400,2.775,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,17.400,17.775,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,17.775,20.550,2.775,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,20.550,20.925,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,20.925,23.700,2.775,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,23.700,24.075,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,24.075,26.850,2.775,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,26.850,27.225,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,27.225,27.75,0.525,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,27.75,30.000,2.250,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,30.000,30.375,0.375,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro050_lh00,baseline,30.375,30.750,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,30.750,33.150,2.400,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,33.150,33.525,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,33.525,36.300,2.775,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,36.300,40.500,4.200,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,baseline,40.500,43.500,3.000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,0,1.50000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,1.50000,2.25000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,2.25000,6.75000,4.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,6.75000,7.50000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,7.50000,10.50000,3.00000,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,10.50000,12.00000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,12.00000,12.37500,0.37500,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,12.37500,12.75000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,12.75000,15.15000,2.40000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,15.15000,15.52500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,15.52500,15.90000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,15.90000,18.30000,2.40000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,18.30000,18.67500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,18.67500,19.05000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,19.05000,21.45000,2.40000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,21.45000,21.82500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,21.82500,23.70000,1.87500,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,23.70000,24.07500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,24.07500,26.85000,2.77500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,26.85000,27.22500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,27.22500,30.00000,2.77500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,30.00000,34.20000,4.20000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,34.20000,37.20000,3.00000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh00,exact,37.20000,39.45000,2.25000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,0,1.50,1.50,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro050_lh05,baseline,1.50,2.25,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,2.25,6.75,4.50,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,6.75,7.50,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,7.50,10.50,3.00,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,10.50,12.00,1.50,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,12.00,14.25,2.25,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro050_lh05,baseline,14.25,14.8875,0.6375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,14.8875,17.4000,2.5125,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,17.4000,18.0375,0.6375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,18.0375,20.5500,2.5125,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,20.5500,21.1875,0.6375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,21.1875,23.7000,2.5125,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,23.7000,24.3375,0.6375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,24.3375,26.8500,2.5125,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,26.8500,27.4875,0.6375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,27.4875,27.75,0.2625,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,27.75,30.0000,2.2500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,30.0000,30.6375,0.6375,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro050_lh05,baseline,30.6375,31.2750,0.6375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,31.2750,33.1500,1.8750,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,33.1500,33.7875,0.6375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,33.7875,36.3000,2.5125,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,36.3000,38.4000,2.1000,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,baseline,38.4000,43.5000,5.1000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,0,1.50000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,1.50000,2.25000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,2.25000,6.75000,4.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,6.75000,7.50000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,7.50000,10.50000,3.00000,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,10.50000,12.00000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,12.00000,12.63750,0.63750,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,12.63750,13.27500,0.63750,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,13.27500,15.15000,1.87500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,15.15000,15.78750,0.63750,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,15.78750,16.42500,0.63750,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,16.42500,18.30000,1.87500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,18.30000,18.93750,0.63750,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,18.93750,19.57500,0.63750,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,19.57500,21.45000,1.87500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,21.45000,22.08750,0.63750,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,22.08750,23.70000,1.61250,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,23.70000,24.33750,0.63750,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,24.33750,26.85000,2.51250,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,26.85000,27.48750,0.63750,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,27.48750,30.00000,2.51250,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,30.00000,32.10000,2.10000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,32.10000,37.20000,5.10000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro050_lh05,exact,37.20000,39.45000,2.25000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,0,1.50,1.50,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro100_lh00,baseline,1.50,2.25,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,2.25,6.75,4.50,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,6.75,7.50,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,7.50,10.50,3.00,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,10.50,12.00,1.50,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,12.00,14.25,2.25,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro100_lh00,baseline,14.25,14.625,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,14.625,17.925,3.300,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,17.925,18.300,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,18.300,21.600,3.300,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,21.600,21.975,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,21.975,25.275,3.300,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,25.275,25.650,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,25.650,27.75,2.100,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,27.75,28.950,1.200,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,28.950,30.00,1.050,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro100_lh00,baseline,30.00,30.375,0.375,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro100_lh00,baseline,30.375,30.750,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,30.750,33.675,2.925,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,33.675,34.050,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,34.050,34.425,0.375,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,34.425,37.350,2.925,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,37.350,37.725,0.375,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,37.725,46.125,8.400,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,baseline,46.125,49.125,3.000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,0,1.50000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,1.50000,2.25000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,2.25000,6.75000,4.50000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,6.75000,7.50000,0.75000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,7.50000,10.50000,3.00000,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,10.50000,12.00000,1.50000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,12.00000,12.37500,0.37500,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,12.37500,12.75000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,12.75000,15.67500,2.92500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,15.67500,16.05000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,16.05000,16.42500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,16.42500,19.35000,2.92500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,19.35000,19.72500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,19.72500,20.10000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,20.10000,23.02500,2.92500,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,23.02500,23.40000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,23.40000,25.27500,1.87500,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,25.27500,25.65000,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,25.65000,28.95000,3.30000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,28.95000,29.32500,0.37500,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,29.32500,32.62500,3.30000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,32.62500,38.77500,6.15000,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,38.77500,41.02500,2.25000,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh00,exact,41.02500,44.02500,3.00000,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh05,baseline,0,1.50,1.50,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro100_lh05,baseline,1.50,2.25,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh05,baseline,2.25,6.75,4.50,2,0,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh05,baseline,6.75,7.50,0.75,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh05,baseline,7.50,10.50,3.00,1,0,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh05,baseline,10.50,12.00,1.50,0,1,0,1,1,false
EXP-05,exp05_p02_m08_ro100_lh05,baseline,12.00,14.25,2.25,0,1,1,2,0,true
EXP-05,exp05_p02_m08_ro100_lh05,baseline,14.25,15.150,0.900,1,1,0,2,0,false
EXP-05,exp05_p02_m08_ro100_lh05,baseline,15.150,17.925,2.775,2,0,0,2,0,false
