experiment_id,scenario_id,schedule_kind,record_type,task_id,phase_id,agent,resource,start,end,duration,request_time,waiting_before
EXP-06A,exp06a_practical_variant_4_k025,baseline,phase,6b,implementation,3,agent,4.1875,4.7875,0.6000,,0
EXP-06A,exp06a_practical_variant_4_k025,baseline,phase,6b,review,3,human,4.7875,4.9750,0.1875,4.7875,0.0000
EXP-06A,exp06a_practical_variant_4_k025,baseline,phase,6c,specification,1,human,8.950,9.0125,0.0625,8.950,0.000
EXP-06A,exp06a_practical_variant_4_k025,baseline,phase,6c,implementation,1,agent,9.0125,9.2125,0.2000,,0
EXP-06A,exp06a_practical_variant_4_k025,baseline,phase,6c,review,1,human,9.2125,9.2750,0.0625,9.2125,0.0000
EXP-06A,exp06a_practical_variant_4_k025,baseline,phase,7,specification,2,human,2.875,3.125,0.250,2.875,0.000
EXP-06A,exp06a_practical_variant_4_k025,baseline,phase,7,implementation,2,agent,3.125,4.025,0.900,,0
EXP-06A,exp06a_practical_variant_4_k025,baseline,phase,7,review,2,human,4.1875,4.4375,0.2500,4.025,0.1625
EXP-06A,exp06a_practical_variant_4_k025,baseline,wait,2,review,1,human_queue,3.025,3.125,0.100,3.025,0.100
EXP-06A,exp06a_practical_variant_4_k025,baseline,wait,5,specification,2,human_queue,1.300,1.675,0.375,1.300,0.375
EXP-06A,exp06a_practical_variant_4_k025,baseline,wait,6a,specification,2,human_queue,6.700,7.075,0.375,6.700,0.375
EXP-06A,exp06a_practical_variant_4_k025,baseline,wait,6b,specification,3,human_queue,3.500,4.000,0.500,3.500,0.500
EXP-06A,exp06a_practical_variant_4_k025,baseline,wait,7,review,2,human_queue,4.025,4.1875,0.1625,4.025,0.1625
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,1,specification,4,human,0.0000,0.2500,0.2500,0.0000,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,1,implementation,4,agent,0.2500,1.0500,0.8000,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,1,review,4,human,1.0500,1.3000,0.2500,1.0500,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,2,specification,3,human,1.3000,1.6750,0.3750,1.3000,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,2,implementation,3,agent,1.6750,3.0250,1.3500,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,2,review,3,human,3.0250,3.4000,0.3750,3.0250,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,3,specification,2,human,3.4000,3.9000,0.5000,3.4000,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,3,implementation,2,agent,3.9000,6.1000,2.2000,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,3,review,2,human,6.1000,6.6000,0.5000,6.1000,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,4,specification,2,human,6.6000,6.9750,0.3750,6.6000,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,4,implementation,2,agent,6.9750,8.4750,1.5000,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,4,review,2,human,8.4750,8.8500,0.3750,8.4750,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,5,specification,1,human,1.6750,1.9250,0.2500,1.6750,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,5,implementation,1,agent,1.9250,2.6250,0.7000,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,5,review,1,human,2.6250,2.8750,0.2500,2.6250,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6a,specification,1,human,6.9750,7.1000,0.1250,6.9750,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6a,implementation,1,agent,7.1000,7.5000,0.4000,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6a,review,1,human,7.5000,7.6250,0.1250,7.5000,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6b,specification,1,human,3.9000,4.0875,0.1875,3.9000,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6b,implementation,1,agent,4.0875,4.6875,0.6000,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6b,review,1,human,4.6875,4.8750,0.1875,4.6875,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6c,specification,1,human,8.8500,8.9125,0.0625,8.8500,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6c,implementation,1,agent,8.9125,9.1125,0.2000,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,6c,review,1,human,9.1125,9.1750,0.0625,9.1125,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,7,specification,4,human,4.0875,4.3375,0.2500,4.0875,0.0000
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,7,implementation,4,agent,4.3375,5.2375,0.9000,,0
EXP-06A,exp06a_practical_variant_4_k025,exact,phase,7,review,4,human,5.2375,5.4875,0.2500,5.2375,0.0000
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,1,specification,1,human,0,0.50,0.50,0,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,1,implementation,1,agent,0.50,2.10,1.60,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,1,review,1,human,2.10,2.60,0.50,2.10,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,2,specification,1,human,2.60,3.35,0.75,2.60,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,2,implementation,1,agent,3.35,6.05,2.70,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,2,review,1,human,6.25,7.00,0.75,6.05,0.20
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,3,specification,1,human,7.00,8.00,1.00,7.00,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,3,implementation,1,agent,8.00,12.40,4.40,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,3,review,1,human,12.40,13.40,1.00,12.40,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,4,specification,1,human,13.40,14.15,0.75,13.40,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,4,implementation,1,agent,14.15,17.15,3.00,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,4,review,1,human,17.15,17.90,0.75,17.15,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,5,specification,2,human,3.35,3.85,0.50,2.60,0.75
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,5,implementation,2,agent,3.85,5.25,1.40,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,5,review,2,human,5.25,5.75,0.50,5.25,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6a,specification,2,human,14.15,14.40,0.25,13.40,0.75
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6a,implementation,2,agent,14.40,15.20,0.80,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6a,review,2,human,15.20,15.45,0.25,15.20,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6b,specification,3,human,8.00,8.375,0.375,7.00,1.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6b,implementation,3,agent,8.375,9.575,1.200,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6b,review,3,human,9.575,9.950,0.375,9.575,0.000
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6c,specification,1,human,17.90,18.025,0.125,17.90,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6c,implementation,1,agent,18.025,18.425,0.400,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,6c,review,1,human,18.425,18.550,0.125,18.425,0.000
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,7,specification,2,human,5.75,6.25,0.50,5.75,0.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,7,implementation,2,agent,6.25,8.05,1.80,,0
EXP-06A,exp06a_practical_variant_4_k050,baseline,phase,7,review,2,human,8.375,8.875,0.500,8.05,0.325
EXP-06A,exp06a_practical_variant_4_k050,baseline,wait,2,review,1,human_queue,6.05,6.25,0.20,6.05,0.20
EXP-06A,exp06a_practical_variant_4_k050,baseline,wait,5,specification,2,human_queue,2.60,3.35,0.75,2.60,0.75
EXP-06A,exp06a_practical_variant_4_k050,baseline,wait,6a,specification,2,human_queue,13.40,14.15,0.75,13.40,0.75
EXP-06A,exp06a_practical_variant_4_k050,baseline,wait,6b,specification,3,human_queue,7.00,8.00,1.00,7.00,1.00
EXP-06A,exp06a_practical_variant_4_k050,baseline,wait,7,review,2,human_queue,8.05,8.375,0.325,8.05,0.325
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,1,specification,4,human,0.000,0.500,0.500,0.000,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,1,implementation,4,agent,0.500,2.100,1.600,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,1,review,4,human,2.100,2.600,0.500,2.100,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,2,specification,3,human,2.600,3.350,0.750,2.600,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,2,implementation,3,agent,3.350,6.050,2.700,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,2,review,3,human,6.050,6.800,0.750,6.050,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,3,specification,2,human,6.800,7.800,1.000,6.800,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,3,implementation,2,agent,7.800,12.200,4.400,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,3,review,2,human,12.200,13.200,1.000,12.200,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,4,specification,2,human,13.200,13.950,0.750,13.200,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,4,implementation,2,agent,13.950,16.950,3.000,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,4,review,2,human,16.950,17.700,0.750,16.950,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,5,specification,1,human,3.350,3.850,0.500,3.350,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,5,implementation,1,agent,3.850,5.250,1.400,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,5,review,1,human,5.250,5.750,0.500,5.250,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6a,specification,1,human,13.950,14.200,0.250,13.950,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6a,implementation,1,agent,14.200,15.000,0.800,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6a,review,1,human,15.000,15.250,0.250,15.000,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6b,specification,1,human,7.800,8.175,0.375,7.800,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6b,implementation,1,agent,8.175,9.375,1.200,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6b,review,1,human,9.375,9.750,0.375,9.375,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6c,specification,1,human,17.700,17.825,0.125,17.700,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6c,implementation,1,agent,17.825,18.225,0.400,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,6c,review,1,human,18.225,18.350,0.125,18.225,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,7,specification,4,human,8.175,8.675,0.500,8.175,0.000
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,7,implementation,4,agent,8.675,10.475,1.800,,0
EXP-06A,exp06a_practical_variant_4_k050,exact,phase,7,review,4,human,10.475,10.975,0.500,10.475,0.000
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,1,specification,1,human,0,1.0,1.0,0,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,1,implementation,1,agent,1.0,4.2,3.2,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,1,review,1,human,4.2,5.2,1.0,4.2,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,2,specification,1,human,5.2,6.7,1.5,5.2,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,2,implementation,1,agent,6.7,12.1,5.4,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,2,review,1,human,12.5,14.0,1.5,12.1,0.4
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,3,specification,1,human,14.0,16.0,2.0,14.0,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,3,implementation,1,agent,16.0,24.8,8.8,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,3,review,1,human,24.8,26.8,2.0,24.8,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,4,specification,1,human,26.8,28.3,1.5,26.8,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,4,implementation,1,agent,28.3,34.3,6.0,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,4,review,1,human,34.3,35.8,1.5,34.3,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,5,specification,2,human,6.7,7.7,1.0,5.2,1.5
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,5,implementation,2,agent,7.7,10.5,2.8,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,5,review,2,human,10.5,11.5,1.0,10.5,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6a,specification,2,human,28.3,28.8,0.5,26.8,1.5
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6a,implementation,2,agent,28.8,30.4,1.6,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6a,review,2,human,30.4,30.9,0.5,30.4,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6b,specification,3,human,16.0,16.75,0.75,14.0,2.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6b,implementation,3,agent,16.75,19.15,2.40,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6b,review,3,human,19.15,19.90,0.75,19.15,0.00
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6c,specification,1,human,35.8,36.05,0.25,35.8,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6c,implementation,1,agent,36.05,36.85,0.80,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,6c,review,1,human,36.85,37.10,0.25,36.85,0.00
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,7,specification,2,human,11.5,12.5,1.0,11.5,0.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,7,implementation,2,agent,12.5,16.1,3.6,,0
EXP-06A,exp06a_practical_variant_4_k100,baseline,phase,7,review,2,human,16.75,17.75,1.00,16.1,0.65
EXP-06A,exp06a_practical_variant_4_k100,baseline,wait,2,review,1,human_queue,12.1,12.5,0.4,12.1,0.4
EXP-06A,exp06a_practical_variant_4_k100,baseline,wait,5,specification,2,human_queue,5.2,6.7,1.5,5.2,1.5
EXP-06A,exp06a_practical_variant_4_k100,baseline,wait,6a,specification,2,human_queue,26.8,28.3,1.5,26.8,1.5
EXP-06A,exp06a_practical_variant_4_k100,baseline,wait,6b,specification,3,human_queue,14.0,16.0,2.0,14.0,2.0
EXP-06A,exp06a_practical_variant_4_k100,baseline,wait,7,review,2,human_queue,16.1,16.75,0.65,16.1,0.65
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,1,specification,4,human,0.00,1.00,1.00,0.00,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,1,implementation,4,agent,1.00,4.20,3.20,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,1,review,4,human,4.20,5.20,1.00,4.20,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,2,specification,3,human,5.20,6.70,1.50,5.20,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,2,implementation,3,agent,6.70,12.10,5.40,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,2,review,3,human,12.10,13.60,1.50,12.10,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,3,specification,2,human,13.60,15.60,2.00,13.60,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,3,implementation,2,agent,15.60,24.40,8.80,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,3,review,2,human,24.40,26.40,2.00,24.40,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,4,specification,2,human,26.40,27.90,1.50,26.40,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,4,implementation,2,agent,27.90,33.90,6.00,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,4,review,2,human,33.90,35.40,1.50,33.90,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,5,specification,1,human,6.70,7.70,1.00,6.70,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,5,implementation,1,agent,7.70,10.50,2.80,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,5,review,1,human,10.50,11.50,1.00,10.50,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6a,specification,1,human,27.90,28.40,0.50,27.90,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6a,implementation,1,agent,28.40,30.00,1.60,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6a,review,1,human,30.00,30.50,0.50,30.00,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6b,specification,1,human,15.60,16.35,0.75,15.60,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6b,implementation,1,agent,16.35,18.75,2.40,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6b,review,1,human,18.75,19.50,0.75,18.75,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6c,specification,1,human,35.40,35.65,0.25,35.40,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6c,implementation,1,agent,35.65,36.45,0.80,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,6c,review,1,human,36.45,36.70,0.25,36.45,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,7,specification,4,human,16.35,17.35,1.00,16.35,0.00
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,7,implementation,4,agent,17.35,20.95,3.60,,0
EXP-06A,exp06a_practical_variant_4_k100,exact,phase,7,review,4,human,20.95,21.95,1.00,20.95,0.00
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,1,specification,1,human,0,2.0,2.0,0,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,1,implementation,1,agent,2.0,8.4,6.4,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,1,review,1,human,8.4,10.4,2.0,8.4,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,2,specification,1,human,10.4,13.4,3.0,10.4,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,2,implementation,1,agent,13.4,24.2,10.8,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,2,review,1,human,25.0,28.0,3.0,24.2,0.8
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,3,specification,1,human,28.0,32.0,4.0,28.0,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,3,implementation,1,agent,32.0,49.6,17.6,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,3,review,1,human,49.6,53.6,4.0,49.6,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,4,specification,1,human,53.6,56.6,3.0,53.6,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,4,implementation,1,agent,56.6,68.6,12.0,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,4,review,1,human,68.6,71.6,3.0,68.6,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,5,specification,2,human,13.4,15.4,2.0,10.4,3.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,5,implementation,2,agent,15.4,21.0,5.6,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,5,review,2,human,21.0,23.0,2.0,21.0,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6a,specification,2,human,56.6,57.6,1.0,53.6,3.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6a,implementation,2,agent,57.6,60.8,3.2,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6a,review,2,human,60.8,61.8,1.0,60.8,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6b,specification,3,human,32.0,33.50,1.50,28.0,4.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6b,implementation,3,agent,33.50,38.30,4.80,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6b,review,3,human,38.30,39.80,1.50,38.30,0.00
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6c,specification,1,human,71.6,72.10,0.50,71.6,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6c,implementation,1,agent,72.10,73.70,1.60,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,6c,review,1,human,73.70,74.20,0.50,73.70,0.00
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,7,specification,2,human,23.0,25.0,2.0,23.0,0.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,7,implementation,2,agent,25.0,32.2,7.2,,0
EXP-06A,exp06a_practical_variant_4_k200,baseline,phase,7,review,2,human,33.50,35.50,2.00,32.2,1.30
EXP-06A,exp06a_practical_variant_4_k200,baseline,wait,2,review,1,human_queue,24.2,25.0,0.8,24.2,0.8
EXP-06A,exp06a_practical_variant_4_k200,baseline,wait,5,specification,2,human_queue,10.4,13.4,3.0,10.4,3.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,wait,6a,specification,2,human_queue,53.6,56.6,3.0,53.6,3.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,wait,6b,specification,3,human_queue,28.0,32.0,4.0,28.0,4.0
EXP-06A,exp06a_practical_variant_4_k200,baseline,wait,7,review,2,human_queue,32.2,33.50,1.30,32.2,1.30
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,1,specification,4,human,0.00,2.00,2.00,0.00,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,1,implementation,4,agent,2.00,8.40,6.40,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,1,review,4,human,8.40,10.40,2.00,8.40,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,2,specification,3,human,10.40,13.40,3.00,10.40,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,2,implementation,3,agent,13.40,24.20,10.80,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,2,review,3,human,24.20,27.20,3.00,24.20,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,3,specification,2,human,27.20,31.20,4.00,27.20,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,3,implementation,2,agent,31.20,48.80,17.60,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,3,review,2,human,48.80,52.80,4.00,48.80,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,4,specification,2,human,52.80,55.80,3.00,52.80,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,4,implementation,2,agent,55.80,67.80,12.00,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,4,review,2,human,67.80,70.80,3.00,67.80,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,5,specification,1,human,13.40,15.40,2.00,13.40,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,5,implementation,1,agent,15.40,21.00,5.60,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,5,review,1,human,21.00,23.00,2.00,21.00,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6a,specification,1,human,55.80,56.80,1.00,55.80,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6a,implementation,1,agent,56.80,60.00,3.20,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6a,review,1,human,60.00,61.00,1.00,60.00,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6b,specification,1,human,31.20,32.70,1.50,31.20,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6b,implementation,1,agent,32.70,37.50,4.80,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6b,review,1,human,37.50,39.00,1.50,37.50,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6c,specification,1,human,70.80,71.30,0.50,70.80,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6c,implementation,1,agent,71.30,72.90,1.60,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,6c,review,1,human,72.90,73.40,0.50,72.90,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,7,specification,4,human,32.70,34.70,2.00,32.70,0.00
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,7,implementation,4,agent,34.70,41.90,7.20,,0
EXP-06A,exp06a_practical_variant_4_k200,exact,phase,7,review,4,human,41.90,43.90,2.00,41.90,0.00
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,1,specification,1,human,0,4.0,4.0,0,0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,1,implementation,1,agent,4.0,16.8,12.8,,0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,1,review,1,human,16.8,20.8,4.0,16.8,0.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,2,specification,1,human,20.8,26.8,6.0,20.8,0.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,2,implementation,1,agent,26.8,48.4,21.6,,0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,2,review,1,human,50.0,56.0,6.0,48.4,1.6
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,3,specification,1,human,56.0,64.0,8.0,56.0,0.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,3,implementation,1,agent,64.0,99.2,35.2,,0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,3,review,1,human,99.2,107.2,8.0,99.2,0.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,4,specification,1,human,107.2,113.2,6.0,107.2,0.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,4,implementation,1,agent,113.2,137.2,24.0,,0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,4,review,1,human,137.2,143.2,6.0,137.2,0.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,5,specification,2,human,26.8,30.8,4.0,20.8,6.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,5,implementation,2,agent,30.8,42.0,11.2,,0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,5,review,2,human,42.0,46.0,4.0,42.0,0.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,6a,specification,2,human,113.2,115.2,2.0,107.2,6.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,6a,implementation,2,agent,115.2,121.6,6.4,,0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,6a,review,2,human,121.6,123.6,2.0,121.6,0.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,6b,specification,3,human,64.0,67.00,3.00,56.0,8.0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,6b,implementation,3,agent,67.00,76.60,9.60,,0
EXP-06A,exp06a_practical_variant_4_k400,baseline,phase,6b,review,3,human,76.60,79.60,3.00,76.60,0.00
