experiment_id,scenario_id,schedule_kind,record_type,task_id,phase_id,agent,resource,start,end,duration,request_time,waiting_before
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,baseline,phase,t04,human_2,1,human,48.9000,50.1000,1.2000,48.9000,0.0000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,baseline,wait,t02,human_1,2,human_queue,6.0000,14.1000,8.1000,6.0000,8.1000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t01,human_1,2,human,0.000,2.700,2.700,0.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t01,agent_1,2,agent,2.700,5.700,3.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t01,human_2,2,human,5.700,6.000,0.300,5.700,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t02,human_1,1,human,14.100,19.500,5.400,14.100,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t02,agent_1,1,agent,19.500,25.500,6.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t02,human_2,1,human,25.500,26.100,0.600,25.500,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t03,human_1,2,human,6.000,14.100,8.100,6.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t03,agent_1,2,agent,14.100,23.100,9.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t03,human_2,2,human,23.100,24.000,0.900,23.100,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t04,human_1,2,human,26.100,36.900,10.800,26.100,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t04,agent_1,2,agent,36.900,48.900,12.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_front_loaded,exact,phase,t04,human_2,2,human,48.900,50.100,1.200,48.900,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t01,human_1,1,human,0,0.75,0.75,0,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t01,agent_1,1,agent,0.75,1.75,1.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t01,human_2,1,human,1.75,2.50,0.75,1.75,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t01,agent_2,1,agent,2.50,3.50,1.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t01,human_3,1,human,3.50,4.25,0.75,3.50,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t01,agent_3,1,agent,4.25,5.25,1.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t01,human_4,1,human,5.25,6.00,0.75,5.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t02,human_1,2,human,8.25,9.75,1.50,6.00,2.25
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t02,agent_1,2,agent,9.75,11.75,2.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t02,human_2,2,human,13.50,15.00,1.50,11.75,1.75
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t02,agent_2,2,agent,15.00,17.00,2.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t02,human_3,2,human,18.75,20.25,1.50,17.00,1.75
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t02,agent_3,2,agent,20.25,22.25,2.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t02,human_4,2,human,24.00,25.50,1.50,22.25,1.75
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t03,human_1,1,human,6.00,8.25,2.25,6.00,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t03,agent_1,1,agent,8.25,11.25,3.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t03,human_2,1,human,11.25,13.50,2.25,11.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t03,agent_2,1,agent,13.50,16.50,3.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t03,human_3,1,human,16.50,18.75,2.25,16.50,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t03,agent_3,1,agent,18.75,21.75,3.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t03,human_4,1,human,21.75,24.00,2.25,21.75,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t04,human_1,1,human,25.50,28.50,3.00,25.50,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t04,agent_1,1,agent,28.50,32.50,4.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t04,human_2,1,human,32.50,35.50,3.00,32.50,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t04,agent_2,1,agent,35.50,39.50,4.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t04,human_3,1,human,39.50,42.50,3.00,39.50,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t04,agent_3,1,agent,42.50,46.50,4.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,phase,t04,human_4,1,human,46.50,49.50,3.00,46.50,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,wait,t02,human_1,2,human_queue,6.00,8.25,2.25,6.00,2.25
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,wait,t02,human_2,2,human_queue,11.75,13.50,1.75,11.75,1.75
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,wait,t02,human_3,2,human_queue,17.00,18.75,1.75,17.00,1.75
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,baseline,wait,t02,human_4,2,human_queue,22.25,24.00,1.75,22.25,1.75
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t01,human_1,2,human,0.000,0.750,0.750,0.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t01,agent_1,2,agent,0.750,1.750,1.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t01,human_2,2,human,1.750,2.500,0.750,1.750,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t01,agent_2,2,agent,2.500,3.500,1.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t01,human_3,2,human,3.500,4.250,0.750,3.500,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t01,agent_3,2,agent,4.250,5.250,1.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t01,human_4,2,human,5.250,6.000,0.750,5.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t02,human_1,1,human,6.000,7.500,1.500,6.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t02,agent_1,1,agent,7.500,9.500,2.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t02,human_2,1,human,9.750,11.250,1.500,9.500,0.250
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t02,agent_2,1,agent,11.250,13.250,2.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t02,human_3,1,human,15.000,16.500,1.500,13.250,1.750
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t02,agent_3,1,agent,16.500,18.500,2.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t02,human_4,1,human,20.250,21.750,1.500,18.500,1.750
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t03,human_1,2,human,7.500,9.750,2.250,7.500,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t03,agent_1,2,agent,9.750,12.750,3.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t03,human_2,2,human,12.750,15.000,2.250,12.750,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t03,agent_2,2,agent,15.000,18.000,3.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t03,human_3,2,human,18.000,20.250,2.250,18.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t03,agent_3,2,agent,20.250,23.250,3.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t03,human_4,2,human,23.250,25.500,2.250,23.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t04,human_1,2,human,25.500,28.500,3.000,25.500,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t04,agent_1,2,agent,28.500,32.500,4.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t04,human_2,2,human,32.500,35.500,3.000,32.500,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t04,agent_2,2,agent,35.500,39.500,4.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t04,human_3,2,human,39.500,42.500,3.000,39.500,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t04,agent_3,2,agent,42.500,46.500,4.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,phase,t04,human_4,2,human,46.500,49.500,3.000,46.500,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,wait,t02,human_2,1,human_queue,9.500,9.750,0.250,9.500,0.250
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,wait,t02,human_3,1,human_queue,13.250,15.000,1.750,13.250,1.750
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,wait,t02,human_4,1,human_queue,18.500,20.250,1.750,18.500,1.750
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t01,human_1,1,human,0,0.75,0.75,0,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t01,agent_1,1,agent,0.75,1.25,0.50,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t01,human_2,1,human,1.25,2.00,0.75,1.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t01,agent_2,1,agent,2.00,3.00,1.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t01,human_3,1,human,3.00,3.75,0.75,3.00,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t01,agent_3,1,agent,3.75,5.25,1.50,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t01,human_4,1,human,5.25,6.00,0.75,5.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t02,human_1,2,human,8.25,9.75,1.50,6.00,2.25
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t02,agent_1,2,agent,9.75,11.75,2.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t02,human_2,2,human,11.75,13.25,1.50,11.75,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t02,agent_2,2,agent,13.25,16.25,3.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t02,human_3,2,human,16.25,17.75,1.50,16.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t02,agent_3,2,agent,17.75,18.75,1.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t02,human_4,2,human,20.00,21.50,1.50,18.75,1.25
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t03,human_1,1,human,6.00,8.25,2.25,6.00,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t03,agent_1,1,agent,8.25,12.75,4.50,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t03,human_2,1,human,13.25,15.50,2.25,12.75,0.50
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t03,agent_2,1,agent,15.50,17.00,1.50,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t03,human_3,1,human,17.75,20.00,2.25,17.00,0.75
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t03,agent_3,1,agent,20.00,23.00,3.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t03,human_4,1,human,23.00,25.25,2.25,23.00,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t04,human_1,1,human,25.25,28.25,3.00,25.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t04,agent_1,1,agent,28.25,30.25,2.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t04,human_2,1,human,30.25,33.25,3.00,30.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t04,agent_2,1,agent,33.25,37.25,4.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t04,human_3,1,human,37.25,40.25,3.00,37.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t04,agent_3,1,agent,40.25,46.25,6.00,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,phase,t04,human_4,1,human,46.25,49.25,3.00,46.25,0.00
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,wait,t02,human_1,2,human_queue,6.00,8.25,2.25,6.00,2.25
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,wait,t02,human_4,2,human_queue,18.75,20.00,1.25,18.75,1.25
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,wait,t03,human_2,1,human_queue,12.75,13.25,0.50,12.75,0.50
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,wait,t03,human_3,1,human_queue,17.00,17.75,0.75,17.00,0.75
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t01,human_1,2,human,0.000,0.750,0.750,0.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t01,agent_1,2,agent,0.750,1.250,0.500,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t01,human_2,2,human,1.250,2.000,0.750,1.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t01,agent_2,2,agent,2.000,3.000,1.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t01,human_3,2,human,3.000,3.750,0.750,3.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t01,agent_3,2,agent,3.750,5.250,1.500,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t01,human_4,2,human,5.250,6.000,0.750,5.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t02,human_1,1,human,8.250,9.750,1.500,8.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t02,agent_1,1,agent,9.750,11.750,2.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t02,human_2,1,human,11.750,13.250,1.500,11.750,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t02,agent_2,1,agent,13.250,16.250,3.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t02,human_3,1,human,16.250,17.750,1.500,16.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t02,agent_3,1,agent,17.750,18.750,1.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t02,human_4,1,human,20.000,21.500,1.500,18.750,1.250
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t03,human_1,2,human,6.000,8.250,2.250,6.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t03,agent_1,2,agent,8.250,12.750,4.500,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t03,human_2,2,human,13.250,15.500,2.250,12.750,0.500
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t03,agent_2,2,agent,15.500,17.000,1.500,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t03,human_3,2,human,17.750,20.000,2.250,17.000,0.750
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t03,agent_3,2,agent,20.000,23.000,3.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t03,human_4,2,human,23.000,25.250,2.250,23.000,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t04,human_1,2,human,25.250,28.250,3.000,25.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t04,agent_1,2,agent,28.250,30.250,2.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t04,human_2,2,human,30.250,33.250,3.000,30.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t04,agent_2,2,agent,33.250,37.250,4.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t04,human_3,2,human,37.250,40.250,3.000,37.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t04,agent_3,2,agent,40.250,46.250,6.000,,0
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,phase,t04,human_4,2,human,46.250,49.250,3.000,46.250,0.000
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,wait,t02,human_4,1,human_queue,18.750,20.000,1.250,18.750,1.250
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,wait,t03,human_2,2,human_queue,12.750,13.250,0.500,12.750,0.500
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,wait,t03,human_3,2,human_queue,17.000,17.750,0.750,17.000,0.750
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t01,human_1,1,human,0,0.75,0.75,0,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t01,agent_1,1,agent,0.75,5.25,4.50,,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t01,human_2,1,human,5.25,6.00,0.75,5.25,0.00
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t02,human_1,2,human,8.25,9.75,1.50,6.00,2.25
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t02,agent_1,2,agent,9.75,18.75,9.00,,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t02,human_2,2,human,18.75,20.25,1.50,18.75,0.00
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t03,human_1,1,human,6.00,8.25,2.25,6.00,0.00
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t03,agent_1,1,agent,8.25,21.75,13.50,,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t03,human_2,1,human,21.75,24.00,2.25,21.75,0.00
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t04,human_1,1,human,24.00,27.00,3.00,24.00,0.00
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t04,agent_1,1,agent,27.00,45.00,18.00,,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,phase,t04,human_2,1,human,45.00,48.00,3.00,45.00,0.00
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,wait,t02,human_1,2,human_queue,6.00,8.25,2.25,6.00,2.25
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t01,human_1,4,human,0.000,0.750,0.750,0.000,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t01,agent_1,4,agent,0.750,5.250,4.500,,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t01,human_2,4,human,5.250,6.000,0.750,5.250,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t02,human_1,3,human,8.250,9.750,1.500,8.250,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t02,agent_1,3,agent,9.750,18.750,9.000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t02,human_2,3,human,18.750,20.250,1.500,18.750,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t03,human_1,1,human,6.000,8.250,2.250,6.000,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t03,agent_1,1,agent,8.250,21.750,13.500,,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t03,human_2,1,human,21.750,24.000,2.250,21.750,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t04,human_1,4,human,24.000,27.000,3.000,24.000,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t04,agent_1,4,agent,27.000,45.000,18.000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,phase,t04,human_2,4,human,45.000,48.000,3.000,45.000,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t01,human_1,1,human,0,1.3500,1.3500,0,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t01,agent_1,1,agent,1.3500,5.8500,4.5000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t01,human_2,1,human,5.8500,6.0000,0.1500,5.8500,0.0000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t02,human_1,2,human,10.0500,12.7500,2.7000,6.0000,4.0500
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t02,agent_1,2,agent,12.7500,21.7500,9.0000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t02,human_2,2,human,21.7500,22.0500,0.3000,21.7500,0.0000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t03,human_1,1,human,6.0000,10.0500,4.0500,6.0000,0.0000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t03,agent_1,1,agent,10.0500,23.5500,13.5000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t03,human_2,1,human,23.5500,24.0000,0.4500,23.5500,0.0000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t04,human_1,1,human,24.0000,29.4000,5.4000,24.0000,0.0000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t04,agent_1,1,agent,29.4000,47.4000,18.0000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,phase,t04,human_2,1,human,47.4000,48.0000,0.6000,47.4000,0.0000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,wait,t02,human_1,2,human_queue,6.0000,10.0500,4.0500,6.0000,4.0500
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t01,human_1,4,human,0.000,1.350,1.350,0.000,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t01,agent_1,4,agent,1.350,5.850,4.500,,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t01,human_2,4,human,5.850,6.000,0.150,5.850,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t02,human_1,3,human,10.050,12.750,2.700,10.050,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t02,agent_1,3,agent,12.750,21.750,9.000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t02,human_2,3,human,21.750,22.050,0.300,21.750,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t03,human_1,1,human,6.000,10.050,4.050,6.000,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t03,agent_1,1,agent,10.050,23.550,13.500,,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t03,human_2,1,human,23.550,24.000,0.450,23.550,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t04,human_1,4,human,24.000,29.400,5.400,24.000,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t04,agent_1,4,agent,29.400,47.400,18.000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,phase,t04,human_2,4,human,47.400,48.000,0.600,47.400,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t01,human_1,1,human,0,0.375,0.375,0,0
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t01,agent_1,1,agent,0.375,1.875,1.500,,0
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t01,human_2,1,human,1.875,2.250,0.375,1.875,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t01,agent_2,1,agent,2.250,3.750,1.500,,0
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t01,human_3,1,human,3.750,4.125,0.375,3.750,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t01,agent_3,1,agent,4.125,5.625,1.500,,0
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t01,human_4,1,human,5.625,6.000,0.375,5.625,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t02,human_1,2,human,7.125,7.875,0.750,6.000,1.125
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t02,agent_1,2,agent,7.875,10.875,3.000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t02,human_2,2,human,10.875,11.625,0.750,10.875,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t02,agent_2,2,agent,11.625,14.625,3.000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t02,human_3,2,human,14.625,15.375,0.750,14.625,0.000
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t02,agent_3,2,agent,15.375,18.375,3.000,,0
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,phase,t02,human_4,2,human,18.375,19.125,0.750,18.375,0.000
